Komoditi,Tanggal,Harga,Musim
Kangkung,5/5/2015,2000,Kemarau
Kangkung,12/5/2015,2000,Kemarau
Kangkung,19/5/2015,2000,Kemarau
Kangkung,26/5/2015,2000,Kemarau
Kangkung,2/6/2015,2000,Kemarau
Kangkung,9/6/2015,2000,Kemarau
Kangkung,16/6/2015,2000,Kemarau
Kangkung,23/6/2015,2000,Kemarau
Kangkung,30/6/2015,2000,Kemarau
Kangkung,7/7/2015,3500,Kemarau
Kangkung,14/7/2015,3500,Kemarau
Kangkung,21/7/2015,3500,Kemarau
Kangkung,28/7/2015,3500,Kemarau
Kangkung,4/8/2015,3500,Hujan
Kangkung,11/8/2015,3500,Hujan
Kangkung,18/8/2015,3500,Hujan
Kangkung,25/8/2015,3500,Hujan
Kangkung,1/9/2015,3500,Hujan
Kangkung,8/9/2015,3500,Hujan
Kangkung,15/9/2015,3500,Hujan
Kangkung,22/9/2015,3500,Hujan
Kangkung,29/9/2015,3500,Hujan
Kangkung,6/10/2015,6000,Hujan
Kangkung,13/10/2015,6000,Hujan
Kangkung,20/10/2015,6000,Hujan
Kangkung,27/10/2015,6000,Hujan
Kangkung,3/11/2015,7500,Kemarau
Kangkung,10/11/2015,7500,Kemarau
Kangkung,17/11/2015,7500,Kemarau
Kangkung,24/11/2015,7500,Kemarau
Kangkung,1/12/2015,8000,Kemarau
Kangkung,8/12/2015,8000,Kemarau
Kangkung,15/12/2015,8000,Kemarau
Kangkung,22/12/2015,8000,Kemarau
Kangkung,29/12/2015,8000,Kemarau
Kangkung,5/1/2016,10000,Kemarau
Kangkung,12/1/2016,10000,Kemarau
Kangkung,19/1/2016,10000,Kemarau
Kangkung,26/1/2016,10000,Kemarau
Kangkung,2/2/2016,10000,Kemarau
Kangkung,9/2/2016,10000,Kemarau
Kangkung,16/2/2016,10000,Kemarau
Kangkung,23/2/2016,10000,Kemarau
Kangkung,1/3/2016,8500,Kemarau
Kangkung,8/3/2016,8500,Kemarau
Kangkung,15/3/2016,8500,Kemarau
Kangkung,22/3/2016,8500,Kemarau
Kangkung,29/3/2016,8500,Kemarau
Kangkung,5/4/2016,8500,Kemarau
Kangkung,12/4/2016,8500,Kemarau
Kangkung,19/4/2016,8500,Kemarau
Kangkung,26/4/2016,8500,Kemarau
Kangkung,3/5/2016,7500,Kemarau
Kangkung,10/5/2016,7500,Kemarau
Kangkung,17/5/2016,7500,Kemarau
Kangkung,24/5/2016,7500,Kemarau
Kangkung,31/5/2016,7500,Kemarau
Kangkung,7/6/2016,7500,Hujan
Kangkung,14/6/2016,7500,Hujan
Kangkung,21/6/2016,7500,Hujan
Kangkung,28/6/2016,7500,Hujan
Kangkung,5/7/2016,9000,Hujan
Kangkung,12/7/2016,9000,Hujan
Kangkung,19/7/2016,9000,Hujan
Kangkung,26/7/2016,9000,Hujan
Kangkung,2/8/2016,9000,Hujan
Kangkung,9/8/2016,9000,Hujan
Kangkung,16/8/2016,9000,Hujan
Kangkung,23/8/2016,9000,Hujan
Kangkung,30/8/2016,9000,Hujan
Kangkung,6/9/2016,11000,Hujan
Kangkung,13/9/2016,11000,Hujan
Kangkung,20/9/2016,11000,Hujan
Kangkung,27/9/2016,11000,Hujan
Kangkung,4/10/2016,11000,Kemarau
Kangkung,11/10/2016,11000,Kemarau
Kangkung,18/10/2016,11000,Kemarau
Kangkung,25/10/2016,11000,Kemarau
Kangkung,1/11/2016,10000,Kemarau
Kangkung,8/11/2016,10000,Kemarau
Kangkung,15/11/2016,10000,Kemarau
Kangkung,22/11/2016,10000,Kemarau
Kangkung,29/11/2016,10000,Kemarau
Kangkung,6/12/2016,10000,Kemarau
Kangkung,13/12/2016,10000,Kemarau
Kangkung,20/12/2016,10000,Kemarau
Kangkung,27/12/2016,10000,Kemarau
Kangkung,3/1/2017,12000,Kemarau
Kangkung,10/1/2017,12000,Kemarau
Kangkung,17/1/2017,12000,Kemarau
Kangkung,24/1/2017,12000,Kemarau
Kangkung,31/1/2017,12000,Kemarau
Kangkung,7/2/2017,12000,Kemarau
Kangkung,14/2/2017,12000,Kemarau
Kangkung,21/2/2017,12000,Kemarau
Kangkung,28/2/2017,12000,Kemarau
Kangkung,7/3/2017,12000,Hujan
Kangkung,14/3/2017,12000,Hujan
Kangkung,21/3/2017,12000,Hujan
Kangkung,28/3/2017,12000,Hujan
Kangkung,4/4/2017,12000,Hujan
Kangkung,11/4/2017,12000,Hujan
Kangkung,18/4/2017,12000,Hujan
Kangkung,25/4/2017,12000,Hujan
Kangkung,2/5/2017,13500,Hujan
Kangkung,9/5/2017,13500,Hujan
Kangkung,16/5/2017,13500,Hujan
Kangkung,23/5/2017,13500,Hujan
Kangkung,30/5/2017,13500,Hujan
Kangkung,6/6/2017,11500,Hujan
Kangkung,13/6/2017,11500,Hujan
Kangkung,20/6/2017,11500,Hujan
Kangkung,27/6/2017,11500,Hujan
Kangkung,4/7/2017,11500,Hujan
Kangkung,11/7/2017,11500,Hujan
Kangkung,18/7/2017,11500,Hujan
Kangkung,25/7/2017,11500,Hujan
Kangkung,1/8/2017,11500,Hujan
Kangkung,8/8/2017,11500,Hujan
Kangkung,15/8/2017,11500,Hujan
Kangkung,22/8/2017,11500,Hujan
Kangkung,29/8/2017,11500,Hujan
Kangkung,5/9/2017,11000,Hujan
Kangkung,12/9/2017,11000,Hujan
Kangkung,19/9/2017,11000,Hujan
Kangkung,26/9/2017,11000,Hujan
Kangkung,3/10/2017,11000,Hujan
Kangkung,10/10/2017,11000,Hujan
Kangkung,17/10/2017,11000,Hujan
Kangkung,24/10/2017,11000,Hujan
Kangkung,31/10/2017,11000,Hujan
Kangkung,7/11/2017,12000,Kemarau
Kangkung,14/11/2017,12000,Kemarau
Kangkung,21/11/2017,12000,Kemarau
Kangkung,28/11/2017,12000,Kemarau
Kangkung,5/12/2017,12000,Kemarau
Kangkung,12/12/2017,12000,Kemarau
Kangkung,19/12/2017,12000,Kemarau
Kangkung,26/12/2017,12000,Kemarau
Kangkung,2/1/2018,10000,Kemarau
Kangkung,9/1/2018,10000,Kemarau
Kangkung,16/1/2018,10000,Kemarau
Kangkung,23/1/2018,10000,Kemarau
Kangkung,30/1/2018,10000,Kemarau
Kangkung,6/2/2018,10000,Kemarau
Kangkung,13/2/2018,10000,Kemarau
Kangkung,20/2/2018,10000,Kemarau
Kangkung,27/2/2018,10000,Kemarau
Kangkung,6/3/2018,10000,Hujan
Kangkung,13/3/2018,10000,Hujan
Kangkung,20/3/2018,10000,Hujan
Kangkung,27/3/2018,10000,Hujan
Kangkung,3/4/2018,10000,Hujan
Kangkung,10/4/2018,10000,Hujan
Kangkung,17/4/2018,10000,Hujan
Kangkung,24/4/2018,10000,Hujan
Kangkung,1/5/2018,12000,Hujan
Kangkung,8/5/2018,12000,Hujan
Kangkung,15/5/2018,12000,Hujan
Kangkung,22/5/2018,12000,Hujan
Kangkung,29/5/2018,12000,Hujan
Kangkung,5/6/2018,12000,Kemarau
Kangkung,12/6/2018,12000,Kemarau
Kangkung,19/6/2018,12000,Kemarau
Kangkung,26/6/2018,12000,Kemarau
Kangkung,3/7/2018,12000,Kemarau
Kangkung,10/7/2018,12000,Kemarau
Kangkung,17/7/2018,12000,Kemarau
Kangkung,24/7/2018,12000,Kemarau
Kangkung,31/7/2018,12000,Kemarau
Kangkung,7/8/2018,12000,Kemarau
Kangkung,14/8/2018,12000,Kemarau
Kangkung,21/8/2018,12000,Kemarau
Kangkung,28/8/2018,12000,Kemarau
Kangkung,4/9/2018,12000,Kemarau
Kangkung,11/9/2018,12000,Kemarau
Kangkung,18/9/2018,12000,Kemarau
Kangkung,25/9/2018,12000,Kemarau
Kangkung,2/10/2018,11500,Kemarau
Kangkung,9/10/2018,11500,Kemarau
Kangkung,16/10/2018,11500,Kemarau
Kangkung,23/10/2018,11500,Kemarau
Kangkung,30/10/2018,11500,Kemarau
Kangkung,6/11/2018,13000,Kemarau
Kangkung,13/11/2018,13000,Kemarau
Kangkung,20/11/2018,13000,Kemarau
Kangkung,27/11/2018,13000,Kemarau
Kangkung,4/12/2018,13000,Kemarau
Kangkung,11/12/2018,13000,Kemarau
Kangkung,18/12/2018,13000,Kemarau
Kangkung,25/12/2018,13000,Kemarau
Kangkung,1/1/2019,10000,Kemarau
Kangkung,8/1/2019,10000,Hujan
Kangkung,15/1/2019,10000,Hujan
Kangkung,22/1/2019,10000,Hujan
Kangkung,29/1/2019,10000,Hujan
Kangkung,5/2/2019,10000,Hujan
Kangkung,12/2/2019,10000,Hujan
Kangkung,19/2/2019,10000,Hujan
Kangkung,26/2/2019,10000,Hujan
Kangkung,5/3/2019,8500,Hujan
Kangkung,12/3/2019,8500,Hujan
Kangkung,19/3/2019,8500,Hujan
Kangkung,26/3/2019,8500,Hujan
Kangkung,2/4/2019,8500,Hujan
Kangkung,9/4/2019,8500,Hujan
Kangkung,16/4/2019,8500,Hujan
Kangkung,23/4/2019,8500,Hujan
Kangkung,30/4/2019,8500,Hujan
Kangkung,7/5/2019,11000,Kemarau
Kangkung,14/5/2019,11000,Kemarau
Kangkung,21/5/2019,11000,Kemarau
Kangkung,28/5/2019,11000,Kemarau
Kangkung,4/6/2019,11000,Kemarau
Kangkung,11/6/2019,11000,Kemarau
Kangkung,18/6/2019,11000,Kemarau
Kangkung,25/6/2019,11000,Kemarau
Kangkung,2/7/2019,12000,Kemarau
Kangkung,9/7/2019,12000,Kemarau
Kangkung,16/7/2019,12000,Kemarau
Kangkung,23/7/2019,12000,Kemarau
Kangkung,30/7/2019,12000,Kemarau
Kangkung,6/8/2019,12000,Kemarau
Kangkung,13/8/2019,12000,Kemarau
Kangkung,20/8/2019,12000,Kemarau
Kangkung,27/8/2019,12000,Kemarau
Kangkung,3/9/2019,10500,Kemarau
Kangkung,10/9/2019,10500,Kemarau
Kangkung,17/9/2019,10500,Kemarau
Kangkung,24/9/2019,10500,Kemarau
Kangkung,1/10/2019,10500,Kemarau
Kangkung,8/10/2019,10500,Hujan
Kangkung,15/10/2019,10500,Hujan
Kangkung,22/10/2019,10500,Hujan
Kangkung,29/10/2019,10500,Hujan
Kangkung,5/11/2019,10500,Hujan
Kangkung,12/11/2019,10500,Hujan
Kangkung,19/11/2019,10500,Hujan
Kangkung,26/11/2019,10500,Hujan
Kangkung,3/12/2019,12500,Hujan
Kangkung,10/12/2019,12500,Hujan
Kangkung,17/12/2019,12500,Hujan
Kangkung,24/12/2019,12500,Hujan
Kangkung,31/12/2019,12500,Hujan
Kangkung,7/1/2020,6000,Hujan
Kangkung,14/1/2020,6000,Hujan
Kangkung,21/1/2020,6000,Hujan
Kangkung,28/1/2020,6000,Hujan
Kangkung,4/2/2020,6000,Hujan
Kangkung,11/2/2020,6000,Hujan
Kangkung,18/2/2020,6000,Hujan
Kangkung,25/2/2020,6000,Hujan
Kangkung,3/3/2020,6500,Hujan
Kangkung,10/3/2020,6500,Hujan
Kangkung,17/3/2020,6500,Hujan
Kangkung,24/3/2020,6500,Hujan
Kangkung,31/3/2020,6500,Hujan
Kangkung,7/4/2020,6500,Hujan
Kangkung,14/4/2020,6500,Hujan
Kangkung,21/4/2020,6500,Hujan
Kangkung,28/4/2020,6500,Hujan
Kangkung,5/5/2020,6000,Hujan
Kangkung,12/5/2020,6000,Hujan
Kangkung,19/5/2020,6000,Hujan
Kangkung,26/5/2020,6000,Hujan
Kangkung,2/6/2020,7000,Hujan
Kangkung,9/6/2020,7000,Kemarau
Kangkung,16/6/2020,7000,Kemarau
Kangkung,23/6/2020,7000,Kemarau
Kangkung,30/6/2020,7000,Kemarau
Kangkung,7/7/2020,7000,Kemarau
Kangkung,14/7/2020,7000,Kemarau
Kangkung,21/7/2020,7000,Kemarau
Kangkung,28/7/2020,7000,Kemarau
Kangkung,4/8/2020,6500,Kemarau
Kangkung,11/8/2020,6500,Kemarau
Kangkung,18/8/2020,6500,Kemarau
Kangkung,25/8/2020,6500,Kemarau
Kangkung,1/9/2020,6500,Kemarau
Kangkung,8/9/2020,6500,Kemarau
Kangkung,15/9/2020,6500,Kemarau
Kangkung,22/9/2020,6500,Kemarau
Kangkung,29/9/2020,6500,Kemarau
Kangkung,6/10/2020,7500,Hujan
Kangkung,13/10/2020,7500,Hujan
Kangkung,20/10/2020,7500,Hujan
Kangkung,27/10/2020,7500,Hujan
Kangkung,3/11/2020,7500,Hujan
Kangkung,10/11/2020,7500,Hujan
Kangkung,17/11/2020,7500,Hujan
Kangkung,24/11/2020,7500,Hujan
Kangkung,1/12/2020,9500,Hujan
Kangkung,8/12/2020,9500,Hujan
Kangkung,15/12/2020,9500,Hujan
Kangkung,22/12/2020,9500,Hujan
Kangkung,29/12/2020,9500,Hujan
Kangkung,5/1/2021,12000,Hujan
Kangkung,12/1/2021,12000,Hujan
Kangkung,19/1/2021,12000,Hujan
Kangkung,26/1/2021,12000,Hujan
Kangkung,2/2/2021,12000,Hujan
Kangkung,9/2/2021,12000,Hujan
Kangkung,16/2/2021,12000,Hujan
Kangkung,23/2/2021,12000,Hujan
Kangkung,26/2/2021,12000,Hujan
Kangkung,5/3/2021,12500,Hujan
Kangkung,12/3/2021,12500,Hujan
Kangkung,19/3/2021,12500,Hujan
Kangkung,26/3/2021,12500,Hujan
Kangkung,2/4/2021,12500,Kemarau
Kangkung,9/4/2021,12500,Kemarau
Kangkung,16/4/2021,12500,Kemarau
Kangkung,23/4/2021,12500,Kemarau
Kangkung,30/4/2021,12500,Kemarau
Kangkung,7/5/2021,11500,Kemarau
Kangkung,14/5/2021,11500,Kemarau
Kangkung,21/5/2021,11500,Kemarau
Kangkung,28/5/2021,11500,Kemarau
Kangkung,4/6/2021,11500,Kemarau
Kangkung,11/6/2021,11500,Kemarau
Kangkung,18/6/2021,11500,Kemarau
Kangkung,25/6/2021,11500,Kemarau
Kangkung,2/7/2021,11000,Kemarau
Kangkung,9/7/2021,11000,Kemarau
Kangkung,16/7/2021,11000,Kemarau
Kangkung,23/7/2021,11000,Kemarau
Kangkung,30/7/2021,11000,Kemarau
Kangkung,6/8/2021,11000,Kemarau
Kangkung,13/8/2021,11000,Kemarau
Kangkung,20/8/2021,11000,Kemarau
Kangkung,27/8/2021,11000,Kemarau
Kangkung,3/9/2021,11000,Kemarau
Kangkung,10/9/2021,11000,Kemarau
Kangkung,17/9/2021,11000,Kemarau
Kangkung,24/9/2021,11000,Kemarau
Kangkung,1/10/2021,11500,Kemarau
Kangkung,8/10/2021,11500,Kemarau
Kangkung,15/10/2021,11500,Kemarau
Kangkung,22/10/2021,11500,Kemarau
Kangkung,29/10/2021,11500,Kemarau
Kangkung,5/11/2021,11500,Hujan
Kangkung,12/11/2021,11500,Hujan
Kangkung,19/11/2021,11500,Hujan
Kangkung,26/11/2021,11500,Hujan
Kangkung,3/12/2021,12000,Hujan
Kangkung,10/12/2021,12000,Hujan
Kangkung,17/12/2021,12000,Hujan
Kangkung,24/12/2021,12000,Hujan
Kangkung,31/12/2021,12000,Hujan
Kangkung,7/1/2022,12000,Hujan
Kangkung,14/1/2022,12000,Hujan
Kangkung,21/1/2022,12000,Hujan
Kangkung,28/1/2022,12000,Hujan
Kangkung,4/2/2022,12500,Hujan
Kangkung,11/2/2022,12500,Hujan
Kangkung,18/2/2022,12500,Hujan
Kangkung,25/2/2022,12500,Hujan
Kangkung,4/3/2022,12500,Kemarau
Kangkung,11/3/2022,12500,Kemarau
Kangkung,18/3/2022,12500,Kemarau
Kangkung,25/3/2022,12500,Kemarau
Kangkung,1/4/2022,11500,Kemarau
Kangkung,8/4/2022,11500,Kemarau
Kangkung,15/4/2022,11500,Kemarau
Kangkung,22/4/2022,11500,Kemarau
Kangkung,29/4/2022,11500,Kemarau
Kangkung,6/5/2022,11500,Kemarau
Kangkung,13/5/2022,11500,Kemarau
Kangkung,20/5/2022,11500,Kemarau
Kangkung,27/5/2022,11500,Kemarau
Kangkung,3/6/2022,10500,Kemarau
Kangkung,10/6/2022,10500,Kemarau
Kangkung,17/6/2022,10500,Kemarau
Kangkung,24/6/2022,10500,Kemarau
Kangkung,1/7/2022,10500,Kemarau
Kangkung,8/7/2022,10500,Kemarau
Kangkung,15/7/2022,10500,Kemarau
Kangkung,22/7/2022,10500,Kemarau
Kangkung,29/7/2022,10500,Kemarau
Kangkung,5/8/2022,10000,Hujan
Kangkung,12/8/2022,10000,Hujan
Kangkung,19/8/2022,10000,Hujan
Kangkung,26/8/2022,10000,Hujan
Kangkung,2/9/2022,10000,Hujan
Kangkung,9/9/2022,10000,Hujan
Kangkung,16/9/2022,10000,Hujan
Kangkung,23/9/2022,10000,Hujan
Kangkung,30/9/2022,10000,Hujan
Kangkung,7/10/2022,11000,Hujan
Kangkung,14/10/2022,11000,Hujan
Kangkung,21/10/2022,11000,Hujan
Kangkung,28/10/2022,11000,Hujan
Kangkung,4/11/2022,11500,Hujan
Kangkung,11/11/2022,11500,Hujan
Kangkung,18/11/2022,11500,Hujan
Kangkung,25/11/2022,11500,Hujan
Kangkung,2/12/2022,11500,Hujan
Kangkung,9/12/2022,11500,Hujan
Kangkung,16/12/2022,11500,Hujan
Kangkung,23/12/2022,11500,Hujan
Kangkung,30/12/2022,11500,Hujan
Kangkung,6/1/2023,12500,Hujan
Kangkung,13/1/2023,12500,Hujan
Kangkung,20/1/2023,12500,Hujan
Kangkung,27/1/2023,12500,Hujan
Kangkung,3/2/2023,12500,Hujan
Kangkung,10/2/2023,12500,Hujan
Kangkung,17/2/2023,12500,Hujan
Kangkung,24/2/2023,12500,Hujan
Kangkung,3/3/2023,12000,Hujan
Kangkung,10/3/2023,12000,Hujan
Kangkung,17/3/2023,12000,Hujan
Kangkung,24/3/2023,12000,Hujan
Kangkung,31/3/2023,12000,Hujan
Kangkung,7/4/2023,12000,Kemarau
Kangkung,14/4/2023,12000,Kemarau
Kangkung,21/4/2023,12000,Kemarau
Kangkung,28/4/2023,12000,Kemarau
Kangkung,5/5/2023,11000,Kemarau
Kangkung,12/5/2023,11000,Kemarau
Kangkung,19/5/2023,11000,Kemarau
Kangkung,26/5/2023,11000,Kemarau
Kangkung,2/6/2023,11000,Kemarau
Kangkung,9/6/2023,11000,Kemarau
Kangkung,16/6/2023,11000,Kemarau
Kangkung,23/6/2023,11000,Kemarau
Kangkung,30/6/2023,11000,Kemarau
Kangkung,7/7/2023,11500,Kemarau
Kangkung,14/7/2023,11500,Kemarau
Kangkung,21/7/2023,11500,Kemarau
Kangkung,28/7/2023,11500,Kemarau
Sawi,1/1/2013,5500,Hujan
Sawi,8/1/2013,5500,Hujan
Sawi,15/1/2013,5500,Hujan
Sawi,22/1/2013,5500,Hujan
Sawi,29/1/2013,5500,Hujan
Sawi,5/2/2013,5500,Hujan
Sawi,12/2/2013,5500,Hujan
Sawi,19/2/2013,5500,Hujan
Sawi,26/2/2013,5500,Hujan
Sawi,5/3/2013,5500,Hujan
Sawi,12/3/2013,5500,Hujan
Sawi,19/3/2013,5500,Hujan
Sawi,26/3/2013,5500,Hujan
Sawi,2/4/2013,4500,Kemarau
Sawi,9/4/2013,4500,Kemarau
Sawi,16/4/2013,4500,Kemarau
Sawi,23/4/2013,4500,Kemarau
Sawi,30/4/2013,4500,Kemarau
Sawi,7/5/2013,4500,Kemarau
Sawi,14/5/2013,4500,Kemarau
Sawi,21/5/2013,4500,Kemarau
Sawi,28/5/2013,4500,Kemarau
Sawi,4/6/2013,4500,Kemarau
Sawi,11/6/2013,4500,Kemarau
Sawi,18/6/2013,4500,Kemarau
Sawi,25/6/2013,4500,Kemarau
Sawi,2/7/2013,5000,Kemarau
Sawi,9/7/2013,5000,Kemarau
Sawi,16/7/2013,5000,Kemarau
Sawi,23/7/2013,5000,Kemarau
Sawi,30/7/2013,5000,Kemarau
Sawi,6/8/2013,5000,Kemarau
Sawi,13/8/2013,5000,Kemarau
Sawi,20/8/2013,5000,Kemarau
Sawi,27/8/2013,5000,Kemarau
Sawi,3/9/2013,5500,Kemarau
Sawi,10/9/2013,5500,Kemarau
Sawi,17/9/2013,5500,Kemarau
Sawi,24/9/2013,5500,Kemarau
Sawi,1/10/2013,5500,Kemarau
Sawi,8/10/2013,5500,Kemarau
Sawi,15/10/2013,5500,Kemarau
Sawi,22/10/2013,5500,Kemarau
Sawi,29/10/2013,5500,Kemarau
Sawi,5/11/2013,7500,Hujan
Sawi,12/11/2013,7500,Hujan
Sawi,19/11/2013,7500,Hujan
Sawi,26/11/2013,7500,Hujan
Sawi,3/12/2013,7500,Hujan
Sawi,10/12/2013,7500,Hujan
Sawi,17/12/2013,7500,Hujan
Sawi,24/12/2013,7500,Hujan
Sawi,31/12/2013,7500,Hujan
Sawi,7/1/2014,6000,Hujan
Sawi,14/1/2014,6000,Hujan
Sawi,21/1/2014,6000,Hujan
Sawi,28/1/2014,6000,Hujan
Sawi,4/2/2014,6000,Hujan
Sawi,11/2/2014,6000,Hujan
Sawi,18/2/2014,6000,Hujan
Sawi,25/2/2014,6000,Hujan
Sawi,4/3/2014,6000,Kemarau
Sawi,11/3/2014,6000,Kemarau
Sawi,18/3/2014,6000,Kemarau
Sawi,25/3/2014,6000,Kemarau
Sawi,1/4/2014,8000,Kemarau
Sawi,8/4/2014,8000,Kemarau
Sawi,15/4/2014,8000,Kemarau
Sawi,22/4/2014,8000,Kemarau
Sawi,29/4/2014,8000,Kemarau
Sawi,6/5/2014,8000,Kemarau
Sawi,13/5/2014,8000,Kemarau
Sawi,20/5/2014,8000,Kemarau
Sawi,27/5/2014,8000,Kemarau
Sawi,3/6/2014,7500,Kemarau
Sawi,10/6/2014,7500,Kemarau
Sawi,17/6/2014,7500,Kemarau
Sawi,24/6/2014,7500,Kemarau
Sawi,1/7/2014,7500,Kemarau
Sawi,8/7/2014,7500,Kemarau
Sawi,15/7/2014,7500,Kemarau
Sawi,22/7/2014,7500,Kemarau
Sawi,29/7/2014,7500,Kemarau
Sawi,5/8/2014,6500,Hujan
Sawi,12/8/2014,6500,Hujan
Sawi,19/8/2014,6500,Hujan
Sawi,26/8/2014,6500,Hujan
Sawi,2/9/2014,7500,Hujan
Sawi,9/9/2014,7500,Hujan
Sawi,16/9/2014,7500,Hujan
Sawi,23/9/2014,7500,Hujan
Sawi,30/9/2014,7500,Hujan
Sawi,7/10/2014,7500,Hujan
Sawi,14/10/2014,7500,Hujan
Sawi,21/10/2014,7500,Hujan
Sawi,28/10/2014,7500,Hujan
Sawi,4/11/2014,15000,Hujan
Sawi,11/11/2014,15000,Hujan
Sawi,18/11/2014,15000,Hujan
Sawi,25/11/2014,15000,Hujan
Sawi,2/12/2014,15000,Hujan
Sawi,9/12/2014,15000,Hujan
Sawi,16/12/2014,15000,Hujan
Sawi,23/12/2014,15000,Hujan
Sawi,30/12/2014,15000,Hujan
Sawi,6/1/2015,5000,Hujan
Sawi,13/1/2015,5000,Hujan
Sawi,20/1/2015,5000,Hujan
Sawi,27/1/2015,5000,Hujan
Sawi,3/2/2015,5500,Hujan
Sawi,10/2/2015,5500,Hujan
Sawi,17/2/2015,5500,Hujan
Sawi,24/2/2015,5500,Hujan
Sawi,3/3/2015,5500,Hujan
Sawi,10/3/2015,5500,Hujan
Sawi,17/3/2015,5500,Hujan
Sawi,24/3/2015,5500,Hujan
Sawi,31/3/2015,5500,Hujan
Sawi,7/4/2015,4000,Kemarau
Sawi,14/4/2015,4000,Kemarau
Sawi,21/4/2015,4000,Kemarau
Sawi,28/4/2015,4000,Kemarau
Sawi,5/5/2015,4000,Kemarau
Sawi,12/5/2015,4000,Kemarau
Sawi,19/5/2015,4000,Kemarau
Sawi,26/5/2015,4000,Kemarau
Sawi,2/6/2015,5000,Kemarau
Sawi,9/6/2015,5000,Kemarau
Sawi,16/6/2015,5000,Kemarau
Sawi,23/6/2015,5000,Kemarau
Sawi,30/6/2015,5000,Kemarau
Sawi,7/7/2015,3000,Kemarau
Sawi,14/7/2015,3000,Kemarau
Sawi,21/7/2015,3000,Kemarau
Sawi,28/7/2015,3000,Kemarau
Sawi,4/8/2015,3000,Hujan
Sawi,11/8/2015,3000,Hujan
Sawi,18/8/2015,3000,Hujan
Sawi,25/8/2015,3000,Hujan
Sawi,1/9/2015,6000,Hujan
Sawi,8/9/2015,6000,Hujan
Sawi,15/9/2015,6000,Hujan
Sawi,22/9/2015,6000,Hujan
Sawi,29/9/2015,6000,Hujan
Sawi,6/10/2015,6000,Hujan
Sawi,13/10/2015,6000,Hujan
Sawi,20/10/2015,6000,Hujan
Sawi,27/10/2015,6000,Hujan
Sawi,3/11/2015,5500,Kemarau
Sawi,10/11/2015,5500,Kemarau
Sawi,17/11/2015,5500,Kemarau
Sawi,24/11/2015,5500,Kemarau
Sawi,1/12/2015,4000,Kemarau
Sawi,8/12/2015,4000,Kemarau
Sawi,15/12/2015,4000,Kemarau
Sawi,22/12/2015,4000,Kemarau
Sawi,29/12/2015,4000,Kemarau
Sawi,5/1/2016,8000,Kemarau
Sawi,12/1/2016,8000,Kemarau
Sawi,19/1/2016,8000,Kemarau
Sawi,26/1/2016,8000,Kemarau
Sawi,2/2/2016,10000,Kemarau
Sawi,9/2/2016,10000,Kemarau
Sawi,16/2/2016,10000,Kemarau
Sawi,23/2/2016,10000,Kemarau
Sawi,1/3/2016,12500,Kemarau
Sawi,8/3/2016,12500,Kemarau
Sawi,15/3/2016,12500,Kemarau
Sawi,22/3/2016,12500,Kemarau
Sawi,29/3/2016,12500,Kemarau
Sawi,5/4/2016,11000,Kemarau
Sawi,12/4/2016,11000,Kemarau
Sawi,19/4/2016,11000,Kemarau
Sawi,26/4/2016,11000,Kemarau
Sawi,3/5/2016,14500,Kemarau
Sawi,10/5/2016,14500,Kemarau
Sawi,17/5/2016,14500,Kemarau
Sawi,24/5/2016,14500,Kemarau
Sawi,31/5/2016,14500,Kemarau
Sawi,7/6/2016,20000,Hujan
Sawi,14/6/2016,20000,Hujan
Sawi,21/6/2016,20000,Hujan
Sawi,28/6/2016,20000,Hujan
Sawi,5/7/2016,18000,Hujan
Sawi,12/7/2016,18000,Hujan
Sawi,19/7/2016,18000,Hujan
Sawi,26/7/2016,18000,Hujan
Sawi,2/8/2016,16500,Hujan
Sawi,9/8/2016,16500,Hujan
Sawi,16/8/2016,16500,Hujan
Sawi,23/8/2016,16500,Hujan
Sawi,30/8/2016,16500,Hujan
Sawi,6/9/2016,19500,Hujan
Sawi,13/9/2016,19500,Hujan
Sawi,20/9/2016,19500,Hujan
Sawi,27/9/2016,19500,Hujan
Sawi,4/10/2016,19000,Kemarau
Sawi,11/10/2016,19000,Kemarau
Sawi,18/10/2016,19000,Kemarau
Sawi,25/10/2016,19000,Kemarau
Sawi,1/11/2016,17000,Kemarau
Sawi,8/11/2016,17000,Kemarau
Sawi,15/11/2016,17000,Kemarau
Sawi,22/11/2016,17000,Kemarau
Sawi,29/11/2016,17000,Kemarau
Sawi,6/12/2016,16000,Kemarau
Sawi,13/12/2016,16000,Kemarau
Sawi,20/12/2016,16000,Kemarau
Sawi,27/12/2016,16000,Kemarau
Sawi,3/1/2017,9000,Kemarau
Sawi,10/1/2017,9000,Kemarau
Sawi,17/1/2017,9000,Kemarau
Sawi,24/1/2017,9000,Kemarau
Sawi,31/1/2017,9000,Kemarau
Sawi,7/2/2017,9000,Kemarau
Sawi,14/2/2017,9000,Kemarau
Sawi,21/2/2017,9000,Kemarau
Sawi,28/2/2017,9000,Kemarau
Sawi,7/3/2017,8000,Hujan
Sawi,14/3/2017,8000,Hujan
Sawi,21/3/2017,8000,Hujan
Sawi,28/3/2017,8000,Hujan
Sawi,4/4/2017,8000,Hujan
Sawi,11/4/2017,8000,Hujan
Sawi,18/4/2017,8000,Hujan
Sawi,25/4/2017,8000,Hujan
Sawi,2/5/2017,7500,Hujan
Sawi,9/5/2017,7500,Hujan
Sawi,16/5/2017,7500,Hujan
